TAX	SRR17301512	SRR17301513	SRR17301514	SRR17301515	SRR17301516	SRR17301517	SRR17301518	SRR17301519	SRR17301520	SRR17301521	SRR17301522	SRR17301523	SRR17301524	SRR17301525	SRR17301526	SRR17301527	SRR17301528	SRR17301529	SRR17301530	SRR17301531	SRR17301532	SRR17301533	SRR17301534	SRR17301535	SRR17301536	SRR17301537	SRR17301538	SRR17301539	SRR17301540	SRR17301541	SRR17301542	SRR17301543	SRR17301544	SRR17301545	SRR17301546	SRR17301547	SRR17301548	SRR17301549	SRR17301550	SRR17301551	SRR17301552	SRR17301553	SRR17301554	SRR17301555	SRR17301556	SRR17301557	SRR17301558	SRR17301559	SRR17301560	SRR17301561	SRR8849198	SRR8849199	SRR8849200	SRR8849201	SRR8849202	SRR8849203	SRR8849204	SRR8849205	SRR8849206	SRR8849207	SRR8849208	SRR8849209	SRR8849210	SRR8849211	SRR8849212	SRR8849213	SRR8849214	SRR8849215	SRR8849216	SRR8849217	SRR8849218	SRR8849220	SRR8849221	SRR8849222	SRR8849223	SRR8849224	SRR8849225	SRR8849226	SRR8849227	SRR8849228	SRR8849229	SRR8849230	SRR8849231	SRR8849232	SRR8849233	SRR8849234	SRR8849235	SRR8849236	SRR8849237	SRR8849238	SRR8849239	SRR8849240	SRR8849241	SRR8849242	SRR8849243	SRR8849244	SRR8849245	SRR8849246	SRR8849247	SRR8849248	SRR8849249	SRR8849250	SRR8849251	SRR8849252	SRR8849253	SRR8849254	SRR8849255	SRR8849256	SRR8849257	SRR8849258	SRR8849259	SRR8849260	SRR8849261	SRR8849262	SRR8849263	SRR8849264	SRR8849265	SRR8849266	SRR8849267	SRR8849268	SRR8849269	SRR8849270	SRR8849271	SRR8849272	SRR8849273	SRR8849274	SRR8849275	SRR8849276	SRR8849277	SRR8849278	SRR8849279	SRR8849280	SRR8849281	SRR8849282	SRR8849283	SRR8849284	SRR8849285	SRR8849286	SRR8849287	SRR8849288	SRR8849289	SRR8849290	SRR9330774	SRR9330775	SRR9330776	SRR9330777	SRR9330778	SRR9330779	SRR9330780	SRR9330782	SRR9330783	SRR9330784	SRR9330785	SRR9330786	SRR9330787	SRR9330788	SRR9330789	SRR9330790	SRR9330791	SRR9330792	SRR9330793	SRR9330794	SRR9330795	SRR9330796	SRR9330797	SRR9330798	SRR9330799	SRR9330800	SRR9330801
GGB4653_SGB6440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12759	0	0	0	0	0	0.0152	0	0	0	0	0	0	0	0.02205	0	0	0	0	0	0	0	0	0	0	0.10734	0	0	0.26757	0	0	0	0	0	0.03177	0.17743	0	0.0343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04758	0	0	0	0	0	0	0	0.06648	0.24824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4676_SGB6465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26492	0	0	0	0.01073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_stercorirosoris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00979	0	0	0	0	0.26211	0	0	0	0	0	0	0	0
Lactonifactor_longoviformis	0	0	0.11762	0.26074	0.00723	0	0	0	0.03674	0	0.00984	0	0	0	0	0.00674	0	0.00166	0	0	0	0	0	0	0	0	0	0	0.00479	0	0	0	0	0	0	0	0	0.02127	0	0	0.00454	0	0	0	0	0.009	0	0.02003	0.00324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00302	0.0004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00167	0	0	0	0	0	0	0	0	0	0	0	0	0.00178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9667_SGB15164	0	0	0	0	0	0	0	0.00588	0.05384	0.03546	0	0	0	0.25779	0.21965	0	0.0205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00862	0	0	0	0.00549	0	0	0.10236	0	0	0	0	0	0.00406	0	0	0.01513	0.00292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00129	0	0.01309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0.09791	0	0	0	0.00285	0	0	0	0	0	0	0.01997	0	0	0	0	0	0	0	0	0	0.01065	0	0	0	0	0	0.02641	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00457	0.00259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02351	0	0	0	0	0	0	0	0	0	0
Pseudoruminococcus_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00189	0.08788	0	0.00963	0	0	0	0	0	0	0	0	0	0	0	0.02018	0	0	0	0	0	0	0	0	0	0.0026	0	0	0	0	0	0.14585	0.00108	0.25117	0.02125	0	0	0	0	0	0	0.00353	0.02904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3730_SGB5060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08489	0	0.20622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20023	0	0	0	0	0	0	0	0	0	0	0	0.25109	0	0.05992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033	0.00613	0	0.23099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07744	0	0	0	0	0	0.09074	0	0.02615	0	0	0	0	0	0	0.06761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus_colihominis	0	0	0.02005	0	0	0.00219	0	0.25081	0.12405	0	0	0	0	0.00665	0.00916	0.21477	0	0	0	0	0.00899	0.01227	0.02026	0	0	0	0	0	0	0	0	0.06873	0	0	0	0.01275	0.02008	0.00197	0	0	0.11684	0.01985	0	0	0	0	0	0.0113	0	0	0	0.00493	0	0	0	0	0	0	0	0	0.03374	0	0	0	0	0.02624	0.0077	0.00969	0	0.00457	0	0	0	0	0.00425	0	0	0.00472	0	0.04852	0	0.00041	0.191	0.03045	0	0.00024	0.01764	0	0	0	0	0	0	0	0	0	0	0	0.00014	0.01027	0	0	0	0	0.01184	0	0	0.03082	0.0003	0	0	0.0688	0	0	0	0	0	0	0.03881	0	0.02419	0	0	0	0.02377	0.00362	0	0	0	0	0.00959	0	0	0	0	0	0	0	0.01718	0	0	0.05618	0	0.03611	0	0	0	0.00298	0	0	0	0.00029	0	0	0	0.00282	0	0	0	0	0	0	0	0.00387	0	0	0	0	0
GGB3609_SGB4877	0	0	0.24936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jilunia_laotingensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24905	0	0	0.07314	0	0	0	0	0	0.00521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03082	0	0	0	0	0	0	0	0	0.05898	0	0.2075	9e-05	0	0	0	0	0	0	0	0.00304	0	0	0	0	0	0	0	0	0.00174	0.24879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00347	0	0	0	0	0	0	0	0.18273	0	0.04592	0	0.08742	0	0	0.1154	0	0	0	0.08848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mitis	0	0.01184	0.03862	0.05087	0	0.01815	0.01601	0	0	0.00692	0	0.02922	0	0.02164	0.01073	0.00486	0	0	0.00324	0.01071	0.00821	0	0.00435	0	0	0.00352	0.06146	0	0.01451	0.00217	0.02466	0	0.01718	0.24888	0.0019	0	0	0.02651	0.02618	0	0	0	0.00288	0.00201	0.00171	0	0.03261	0.00761	0.00548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10345	0	0	0	0.00066	0	0	0	0	0	0.00185	0	0	0	0	0	0	0	0	0.00201	0	0.0048	0.10814	0	0.00262	0	0	0	0	0.01986	0	0	0	0	0	0	0.00638	0	0	0	0	0	0.01075	0	0	0.02241	0.00155	0	0	0	0.00301	0	0.03643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01129	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4605_SGB6378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00421	0	0	0	0	0	0	0	0	0	0.0242	0	0	0	0	0	0.00249	0	0	0	0	0	0	0	0.22824	0	0	0	0	0	0	0	0	0.00867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24651	0	0	0.01481	0	0	0	0	0	0	0	0	0	0	0.00134	0	0	0	0.01916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridiaceae_bacterium_Marseille_Q4143	0	0	0	0	0	0	0	0	0	0.00126	0	0	0	0.00045	0.00233	0	0.04037	0	0.00857	0	0	0.01136	0	0	0	0.0134	0	0	0	0.00143	0	0	0.00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0751	0.11262	0	0.002	0.00045	0	0	0.16038	0	0.01856	0.03393	0	0.00012	0	0.04036	0	0.02387	0	0.00665	0.05033	0.04703	0.09065	0	0.04197	0	0	0.04095	0.2462	0.00218	0.0875	0.03501	0	0.04662	0.12824	0	0.1684	0	0	0.10421	0.04998	0.03674	0.08141	0.00686	0.05655	0.02334	0.00275	0	0.01031	0.08584	0.00976	0.03939	0.02565	0.0172	0.00986	0.01432	0.01845	0.00562	0.01871	0.02206	0	0	0.01288	0	0	0	0.00944	0.02195	0	0.0045	0.00547	0	0.05716	0.10124	0.11043	0.06505	0.05267	0.07855	0	0	0.03986	0.17289	0.03041	0	0.0544	0	0.03599	0.12293	0.0063	0.06349	0	0	0	0.01323	0.00917	0.01113	0	0.0049	0.24217	0.0358	0.00889	0	0.00496	0	0.01235	0	0.03694	0	0	0	0	0.00887	0.01314	0	0	0	0	0.00424	0
Longibaculum_muris	0	0	0.24127	0	0	0	0	0	0	0	0	0	0	0	0	0.18504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09965	0	0.00566	0	0	0	0	0	0	0	0.03142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00627	0	0.12787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio_desulfuricans	0	0	0	0	0.20718	0	0.00101	0	0	0	0	0	0	0	0	0	0	0.17958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00236	0	0	0	0	0	0	0	0	0	0.00747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00639	0	0.02211	0	0.00122	0	0	0	0	0	0.23881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB35068_SGB47850	0	0	0	0	0	0	0	0	0	0.0462	0	0	0.0242	0	0	0	0	0	0.23867	0.07033	0	0	0	0	0	0	0	0	0	0.00664	0	0	0.00747	0	0	0.01859	0.00501	0	0	0	0	0	0.09768	0	0	0.03015	0	0	0	0.03766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01622	0	0.00297	0	0	0	0	0.00173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00526	0	0.00024	0.00938	0	0	0	0	0.01202	0	0.00845	0	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00598	0	0	0	0	0.06656	0	0.0652	0.00253	0	0	0.00614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Massilioclostridium_coli	0	0	0	0	0	0	0	0	0	0	0	0.0103	0	0	0	0.01913	0	0.00319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23748	0	0	0	0	0	0.00678	0	0	0	0	0	0	0	0	0	0	0.01002	0	0	0	0	0	0	0	0	0	0	0	0	0.0028	0.00135	0.00913	0.00189	0	0.00129	0	0	0	0.01184	0	0	0	0.0014	0	0.00033	0	0	0.01218	0	0	0	0.00014	0	0	0	0	0.04222	0	0.01995	0	0	0	0.02819	0	0	0	0	0	0	0	0	0	0.00492	0	0.00269	0	0.00053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00094	0	0	0.00093	0.03138	0	0.01277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3254_SGB4301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01727	0.23603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_SGB6176	0	0	0	0	0	0.00042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9502_SGB14899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02462	0	0	0	0	0	0.0071	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11751	0	0	0	0	0	0	0	0	0	0	0	0	0.01805	0	0	0	0	0	0	0	0	0	0	0.04671	0	0	0.03812	0	0	0.04874	0	0	0.01783	0.01569	0	0	0	0	0	0	0.02466	0	0	0	0	0	0.1032	0.01896	0.11166	0.00251	0	0	0.06351	0	0	0.00535	0	0.03722	0	0	0	0.11552	0	0.00082	0	0.04973	0.01244	0.07042	0	0	0	0	0	0	0	0.03717	0	0	0	0	0	0.2314	0.04114	0.0365	0	0.02296	0.13857	0.13007	0	0	0	0.00054	0	0	0	0	0	0.05465	0	0.05168	0.00507	0.05129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09701	0	0	0.00192	0	0	0	0	0	0	0
Actinomyces_sp_ICM47	0.02453	0.01131	0.09149	0.03672	0	0.01743	0.1064	0.00565	0	0	0	0.07073	0.02687	0	0	0.02902	0	0	0.01074	0.03188	0.06811	0	0.00591	0.00428	0.05078	0.06292	0.05936	0.00267	0.00756	0.0024	0.06734	0.0178	0	0.2314	0.03256	0	0.02119	0.03129	0.04098	0.02198	0.00912	0.00417	0.06982	0	0.04403	0.02756	0.01904	0.00895	0.03315	0.01045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197	0	0	0	0.01058	0	0	0	0.00664	0	0.00426	0	0	0	0	0.00359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmiger_sp_An87	0	0	0	0.22945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00233	0	0	0	0	0	0	0	0	0.01181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB6612_SGB9346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22749	0	0	0	0	0	0	0	0	0	0
GGB3328_SGB4406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03515	0	0	0	0.00014	0.03665	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00082	0	0	0	0	0	0	0	0	0	0.00068	0	0	0	0	0	0	0	0	0.03514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB36331_SGB63183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9561_SGB14972	0	0	0	0	0	0	0	0.05279	0	0	0	0	0.04025	0	0	0	0.16672	0	0.04461	0.22403	0	0.02898	0.03233	0	0	0	0	0	0	0	0	0	0.03228	0	0	0.03903	0	0	0	0	0.02908	0.10459	0	0	0	0	0	0.10487	0	0.04483	0	0.00889	0	0	0	0.00099	0	0.00661	0	0	0	0	0	0.00773	0	0	0	0.01045	0	0.01285	0.00368	0	0	0	0	0	0	0.02814	0	0.01056	0.00137	0	0	0.0048	0.00265	0	0	0	0	0.00154	0	0	0	0	0.0083	0.00194	0	0	0.07915	0	0.01669	0	0.05012	0.02086	0	0.02767	0	0.05907	0	0.00027	0	0.00768	0	0.0844	0	0	0	0	0	0.00544	0	0	0	0.00791	0.06134	0.01448	0.07832	0	0.06777	0.00027	0.00344	0.00191	0	0	0.01229	0	0	0	0.03152	0.0088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_sp_N37	0.00264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134	0.03386	0	0	0	0	0	0	0	0	0	0	0.17813	0	0	0	0	0	0	0	0.11873	0	0	0	0	0	0	0	0	0	0	0	0.01773	0	0.02819	0	0	0	0	0	0	0	0	0.00298	0	0	0	0	0.02116	0.00269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05711	0	0	0	0	0	0	0	0	0	0	0.0058	0	0.22042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schaalia_odontolytica	0	0.01112	0.10889	0.00692	0	0	0	0.00384	0	0	0.00298	0	0.01667	0	0	0	0	0	0	0	0.01748	0	0	0	0	0	0.21965	0.0066	0.04885	0	0.10554	0	0.01838	0	0.03801	0	0.01606	0.0083	0	0	0.01877	0.00777	0	0	0.00242	0.0553	0	0.02282	0.05523	0.01106	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076	0.0022	0	0	0	0	0	0	0	0	0.0324	0	0.00265	0	0	0	0	0	0	0	0	0	0	0	0	0.01042	0	0	0	0.00051	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0.00063	0	0	0	0.00359	0	0	0	0.00071	0	0	0	0	0.00035	0	0	0	0	0	0	0	0.00324	0.00124	0.00913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_faecium	0	0	0	0	0.21842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00813	0	0	0	0	0.11295	0	0	0	0	0	0	0	0	0	0.03179	0	0	0	0	0	0	0	0	0	0	0.02407	0.00195	0	0	0	0	0	0	0	0	0.01092	0	0	0	0	0	0	0.00065	0	0	0	0	0	0	0	0	0	0.00335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01457	0	0	0	0	0	0	0	0	0
Fusobacterium_varium	0	0	0.00196	0.03679	0.12847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01426	0.05554	0	0.02385	0	0	0	0.14898	0	0	0	0	0	0	0.00399	0.10061	0	0	0	0	0	0.00551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0	0	0	0	0	0.00617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21747	0	0	0	0
